"","section","id","id_attack","acc"
"16950",3,11,9,0.285714285714286
"16951",4,11,9,0.166666666666667
"16952",5,11,9,0.333333333333333
"16953",6,11,9,0.5
"16954",7,11,9,0.5
"16955",1,11,25,0.571428571428571
"16956",2,11,25,0.5
"16957",3,11,25,0.285714285714286
"16958",4,11,25,0.166666666666667
"16959",5,11,25,0.4
"16960",6,11,25,0.428571428571429
"16961",7,11,25,0.2
"16962",1,11,20,0.714285714285714
"16963",2,11,20,0.142857142857143
"16964",3,11,20,0.25
"16965",4,11,20,0.25
"16966",5,11,20,0.75
"16967",6,11,20,0.5
"16968",7,11,20,0.4
"16969",1,11,17,0.666666666666667
"16970",2,11,17,0.2
"16971",3,11,17,0.333333333333333
"16972",4,11,17,0.5
"16973",5,11,17,0.6
"16974",6,11,17,0.5
"16975",7,11,17,0.25
"16976",1,11,51,0
"16977",2,11,51,0
"16978",3,11,51,0
"16979",4,11,51,0.6
"16980",5,11,51,0.75
"16981",6,11,51,0.75
"16982",7,11,51,1
"16983",1,11,55,0.142857142857143
"16984",2,11,55,0.125
"16985",3,11,55,0.333333333333333
"16986",4,11,55,0.25
"16987",5,11,55,0.111111111111111
"16988",6,11,55,0.333333333333333
"16989",7,11,55,0.4
"16990",1,11,64,0.5
"16991",2,11,64,0.2
"16992",3,11,64,0.833333333333333
"16993",4,11,64,0.444444444444444
"16994",5,11,64,0.6
"16995",6,11,64,0.75
"16996",7,11,64,0.75
"16997",1,11,72,0
"16998",2,11,72,0
"16999",3,11,72,0.5
"17000",4,11,72,0.25
"17001",5,11,72,0.75
"17002",6,11,72,0.25
"17003",7,11,72,0.5
"17004",1,11,43,0.5
"17005",2,11,43,0.5
"17006",3,11,43,0.5
"17007",4,11,43,0.428571428571429
"17008",5,11,43,0.8
"17009",6,11,43,0.25
"17010",7,11,43,0.571428571428571
"17011",1,11,1,1
"17012",2,11,1,0.6
"17013",3,11,1,0.4
"17014",4,11,1,0.333333333333333
"17015",5,11,1,0.333333333333333
"17016",6,11,1,0.4
"17017",7,11,1,0.5
"17018",1,11,18,0.285714285714286
"17019",2,11,18,0.5
"17020",3,11,18,0.25
"17021",4,11,18,0.5
"17022",5,11,18,0.75
"17023",6,11,18,0
"17024",7,11,18,0.6
"17025",1,11,53,0.285714285714286
"17026",2,11,53,0.75
"17027",3,11,53,0.25
"17028",4,11,53,0.166666666666667
"17029",5,11,53,1
"17030",6,11,53,0.75
"17031",7,11,53,0.4
"17032",1,11,52,0.6
"17033",2,11,52,0.571428571428571
"17034",3,11,52,0.571428571428571
"17035",4,11,52,0.8
"17036",5,11,52,0.5
"17037",6,11,52,0.2
"17038",7,11,52,0.75
"17039",1,11,2,0.142857142857143
"17040",2,11,2,0.0769230769230769
"17041",3,11,2,0
"17042",4,11,2,0
"17043",5,11,2,0.75
"17044",6,11,2,0.5
"17045",7,11,2,0
"17046",1,11,61,0.25
"17047",2,11,61,0.285714285714286
"17048",3,11,61,0
"17049",4,11,61,0.285714285714286
"17050",5,11,61,0.571428571428571
"17051",6,11,61,0.666666666666667
"17052",7,11,61,0.2
"17053",1,11,74,0.6
"17054",2,11,74,0.5
"17055",3,11,74,0.285714285714286
"17056",4,11,74,0.75
"17057",5,11,74,0
"17058",6,11,74,0.75
"17059",7,11,74,0.75
"17060",1,11,63,0.363636363636364
"17061",2,11,63,0.181818181818182
"17062",3,11,63,0.181818181818182
"17063",4,11,63,0.111111111111111
"17064",5,11,63,0.375
"17065",6,11,63,0.285714285714286
"17066",7,11,63,0.5
"17067",1,11,57,0.25
"17068",2,11,57,0.25
"17069",3,11,57,0.5
"17070",4,11,57,1
"17071",5,11,57,0.5
"17072",6,11,57,0.6
"17073",7,11,57,0.25
"17074",1,11,71,0.75
"17075",2,11,71,1
"17076",3,11,71,0.571428571428571
"17077",4,11,71,0.75
"17078",5,11,71,0.8
"17079",6,11,71,0.6
"17080",7,11,71,0.4
"17081",1,11,56,0.2
"17082",2,11,56,0
"17083",3,11,56,0.333333333333333
"17084",4,11,56,0.571428571428571
"17085",5,11,56,0.5
"17086",6,11,56,0.2
"17087",7,11,56,0.285714285714286
"17088",1,11,15,0.333333333333333
"17089",2,11,15,0.142857142857143
"17090",3,11,15,0.214285714285714
"17091",4,11,15,0.142857142857143
"17092",5,11,15,0.285714285714286
"17093",6,11,15,0.166666666666667
"17094",7,11,15,0.25
"17095",1,11,13,0.222222222222222
"17096",2,11,13,0
"17097",3,11,13,0.4
"17098",4,11,13,0.2
"17099",5,11,13,0.25
"17100",6,11,13,0.5
"17101",7,11,13,0.5
"17102",1,11,65,0.6
"17103",2,11,65,0.666666666666667
"17104",3,11,65,0.666666666666667
"17105",4,11,65,0
"17106",5,11,65,0.6
"17107",6,11,65,1
"17108",7,11,65,1
"17109",1,11,45,0.2
"17110",2,11,45,0.333333333333333
"17111",3,11,45,0.5
"17112",4,11,45,0.5
"17113",5,11,45,0.2
"17114",6,11,45,0.5
"17115",7,11,45,0.6
"17116",1,11,54,0.142857142857143
"17117",2,11,54,0.111111111111111
"17118",3,11,54,0.666666666666667
"17119",4,11,54,0.333333333333333
"17120",5,11,54,0.6
"17121",6,11,54,0.333333333333333
"17122",7,11,54,0.666666666666667
"17123",1,11,3,0
"17124",2,11,3,0
"17125",3,11,3,0.142857142857143
"17126",4,11,3,0
"17127",5,11,3,0
"17128",6,11,3,0.111111111111111
"17129",7,11,3,0
"17130",1,11,49,0
"17131",2,11,49,0
"17132",3,11,49,0.25
"17133",4,11,49,0.8
"17134",5,11,49,0
"17135",6,11,49,0.428571428571429
"17136",7,11,49,0
"17137",1,45,24,0
"17138",2,45,24,0
"17139",3,45,24,0
"17140",4,45,24,0
"17141",5,45,24,0
"17142",6,45,24,0
"17143",7,45,24,0
"17144",1,45,7,0
"17145",2,45,7,0
"17146",3,45,7,0
"17147",4,45,7,0
"17148",5,45,7,0
"17149",6,45,7,0
"17150",7,45,7,0.4
"17151",1,45,40,0
"17152",2,45,40,0
"17153",3,45,40,0.25
"17154",4,45,40,0
"17155",5,45,40,0
"17156",6,45,40,0.125
"17157",7,45,40,0.166666666666667
"17158",1,45,67,0
"17159",2,45,67,0.25
"17160",3,45,67,0.125
"17161",4,45,67,0
"17162",5,45,67,0
"17163",6,45,67,0.25
"17164",7,45,67,0.25
"17165",1,45,50,0
"17166",2,45,50,0
"17167",3,45,50,0
"17168",4,45,50,0
"17169",5,45,50,0
"17170",6,45,50,0
"17171",7,45,50,0
"17172",1,45,6,0
"17173",2,45,6,0
"17174",3,45,6,0.125
"17175",4,45,6,0.4
"17176",5,45,6,0.142857142857143
"17177",6,45,6,0
"17178",7,45,6,0
"17179",1,45,58,0
"17180",2,45,58,0
"17181",3,45,58,0.5
"17182",4,45,58,0
"17183",5,45,58,0.25
"17184",6,45,58,0
"17185",7,45,58,0
"17186",1,45,66,0.333333333333333
"17187",2,45,66,0
"17188",3,45,66,0.166666666666667
"17189",4,45,66,0.4
"17190",5,45,66,0.25
"17191",6,45,66,0.285714285714286
"17192",7,45,66,0.4
"17193",1,45,47,0.4
"17194",2,45,47,0.25
"17195",3,45,47,0
"17196",4,45,47,1
"17197",5,45,47,0.25
"17198",6,45,47,0.5
"17199",7,45,47,0
"17200",1,45,19,0.2
"17201",2,45,19,0.5
"17202",3,45,19,0
"17203",4,45,19,0.25
"17204",5,45,19,0
"17205",6,45,19,0.25
"17206",7,45,19,0.142857142857143
"17207",1,45,27,0.2
"17208",2,45,27,0
"17209",3,45,27,0
"17210",4,45,27,0
"17211",5,45,27,0
"17212",6,45,27,0.2
"17213",7,45,27,0
"17214",1,45,26,0.142857142857143
"17215",2,45,26,0
"17216",3,45,26,0
"17217",4,45,26,0.1
"17218",5,45,26,0
"17219",6,45,26,0
"17220",7,45,26,0.125
"17221",1,45,62,0
"17222",2,45,62,0
"17223",3,45,62,0
"17224",4,45,62,0.25
"17225",5,45,62,0.2
"17226",6,45,62,0
"17227",7,45,62,0
"17228",1,45,68,0.25
"17229",2,45,68,0.5
"17230",3,45,68,0
"17231",4,45,68,0
"17232",5,45,68,0.5
"17233",6,45,68,0.25
"17234",7,45,68,0.25
"17235",1,45,42,0.2
"17236",2,45,42,0.5
"17237",3,45,42,0.25
"17238",4,45,42,0.5
"17239",5,45,42,0
"17240",6,45,42,0.25
"17241",7,45,42,0.5
"17242",1,45,12,0
"17243",2,45,12,0.142857142857143
"17244",3,45,12,0
"17245",4,45,12,0
"17246",5,45,12,0
"17247",6,45,12,0
"17248",7,45,12,0.25
"17249",1,45,69,0
"17250",2,45,69,0.4
"17251",3,45,69,0
"17252",4,45,69,0.5
"17253",5,45,69,0
"17254",6,45,69,0
"17255",7,45,69,0.5
"17256",1,45,73,0.2
"17257",2,45,73,0
"17258",3,45,73,0.125
"17259",4,45,73,0.5
"17260",5,45,73,0.2
"17261",6,45,73,0
"17262",7,45,73,0.2
"17263",1,45,44,0.25
"17264",2,45,44,0
"17265",3,45,44,0
"17266",4,45,44,0.5
"17267",5,45,44,0.25
"17268",6,45,44,0
"17269",7,45,44,0
"17270",1,45,10,0
"17271",2,45,10,0
"17272",3,45,10,0.25
"17273",4,45,10,0.2
"17274",5,45,10,0.25
"17275",6,45,10,0
"17276",7,45,10,0
"17277",1,45,41,0
"17278",2,45,41,0.2
"17279",3,45,41,0
"17280",4,45,41,0.5
"17281",5,45,41,0.5
"17282",6,45,41,0
"17283",7,45,41,0
"17284",1,45,70,0.2
"17285",2,45,70,0.25
"17286",3,45,70,0
"17287",4,45,70,0.5
"17288",5,45,70,0
"17289",6,45,70,0.5
"17290",7,45,70,0.6
"17291",1,45,48,0.2
"17292",2,45,48,0.25
"17293",3,45,48,0.5
"17294",4,45,48,0
"17295",5,45,48,0.25
"17296",6,45,48,0.25
"17297",7,45,48,0.25
"17298",1,45,8,0
"17299",2,45,8,0
"17300",3,45,8,0
"17301",4,45,8,0
"17302",5,45,8,0
"17303",6,45,8,0
"17304",7,45,8,0
"17305",1,45,9,0
"17306",2,45,9,0
"17307",3,45,9,0
"17308",4,45,9,0
"17309",5,45,9,0
"17310",6,45,9,0
"17311",7,45,9,0
"17312",1,45,25,0.142857142857143
"17313",2,45,25,0.166666666666667
"17314",3,45,25,0.142857142857143
"17315",4,45,25,0
"17316",5,45,25,0
"17317",6,45,25,0
"17318",7,45,25,0
"17319",1,45,20,0
"17320",2,45,20,0.142857142857143
"17321",3,45,20,0
"17322",4,45,20,0
"17323",5,45,20,0.25
"17324",6,45,20,0
"17325",7,45,20,0
"17326",1,45,17,0
"17327",2,45,17,0
"17328",3,45,17,0
"17329",4,45,17,0
"17330",5,45,17,0
"17331",6,45,17,0.5
"17332",7,45,17,0.25
"17333",1,45,51,0
"17334",2,45,51,0
"17335",3,45,51,0
"17336",4,45,51,0.2
"17337",5,45,51,0.25
"17338",6,45,51,0.5
"17339",7,45,51,0.5
"17340",1,45,55,0
"17341",2,45,55,0
"17342",3,45,55,0.111111111111111
"17343",4,45,55,0.125
"17344",5,45,55,0.111111111111111
"17345",6,45,55,0
"17346",7,45,55,0.2
"17347",1,45,64,0
"17348",2,45,64,0.2
"17349",3,45,64,0.166666666666667
"17350",4,45,64,0.333333333333333
"17351",5,45,64,0.2
"17352",6,45,64,0
"17353",7,45,64,0.25
"17354",1,45,72,0.5
"17355",2,45,72,0
"17356",3,45,72,0
"17357",4,45,72,0
"17358",5,45,72,0.5
"17359",6,45,72,0
"17360",7,45,72,0.5
"17361",1,45,43,0.25
"17362",2,45,43,0.25
"17363",3,45,43,0
"17364",4,45,43,0.428571428571429
"17365",5,45,43,0.4
"17366",6,45,43,0
"17367",7,45,43,0
"17368",1,45,1,0.25
"17369",2,45,1,0.2
"17370",3,45,1,0.2
"17371",4,45,1,0
"17372",5,45,1,0
"17373",6,45,1,0
"17374",7,45,1,0
"17375",1,45,18,0.142857142857143
"17376",2,45,18,0.25
"17377",3,45,18,0
"17378",4,45,18,0
"17379",5,45,18,0
"17380",6,45,18,0.25
"17381",7,45,18,0.2
"17382",1,45,53,0.142857142857143
"17383",2,45,53,0
"17384",3,45,53,0
"17385",4,45,53,0
"17386",5,45,53,0.25
"17387",6,45,53,0
"17388",7,45,53,0.2
"17389",1,45,52,0.2
"17390",2,45,52,0.285714285714286
"17391",3,45,52,0
"17392",4,45,52,0.2
"17393",5,45,52,0
"17394",6,45,52,0.6
"17395",7,45,52,0.25
"17396",1,45,2,0
"17397",2,45,2,0
"17398",3,45,2,0
"17399",4,45,2,0
"17400",5,45,2,0.25
"17401",6,45,2,0.25
"17402",7,45,2,0
"17403",1,45,61,0
"17404",2,45,61,0
"17405",3,45,61,0
"17406",4,45,61,0.142857142857143
"17407",5,45,61,0.357142857142857
"17408",6,45,61,0.166666666666667
"17409",7,45,61,0.4
"17410",1,45,74,0.2
"17411",2,45,74,0.25
"17412",3,45,74,0.142857142857143
"17413",4,45,74,0
"17414",5,45,74,0
"17415",6,45,74,0.25
"17416",7,45,74,0.5
"17417",1,45,63,0.0909090909090909
"17418",2,45,63,0.454545454545455
"17419",3,45,63,0.181818181818182
"17420",4,45,63,0
"17421",5,45,63,0.25
"17422",6,45,63,0.285714285714286
"17423",7,45,63,0.166666666666667
"17424",1,45,57,0.25
"17425",2,45,57,0
"17426",3,45,57,0
"17427",4,45,57,0.25
"17428",5,45,57,0
"17429",6,45,57,0.2
"17430",7,45,57,0
"17431",1,45,71,0.5
"17432",2,45,71,0
"17433",3,45,71,0.285714285714286
"17434",4,45,71,0.25
"17435",5,45,71,0
"17436",6,45,71,0.2
"17437",7,45,71,0
"17438",1,45,56,0
"17439",2,45,56,0.111111111111111
"17440",3,45,56,0.333333333333333
"17441",4,45,56,0.142857142857143
"17442",5,45,56,0.375
"17443",6,45,56,0
"17444",7,45,56,0.142857142857143
"17445",1,45,15,0.111111111111111
"17446",2,45,15,0
"17447",3,45,15,0
"17448",4,45,15,0
"17449",5,45,15,0
"17450",6,45,15,0.166666666666667
"17451",7,45,15,0
"17452",1,45,13,0.111111111111111
"17453",2,45,13,0
"17454",3,45,13,0
"17455",4,45,13,0
"17456",5,45,13,0.25
"17457",6,45,13,0
"17458",7,45,13,0.25
"17459",1,45,65,0.4
"17460",2,45,65,0.166666666666667
"17461",3,45,65,0.166666666666667
"17462",4,45,65,0
"17463",5,45,65,0.4
"17464",6,45,65,0.5
"17465",7,45,65,0.75
"17466",1,45,11,0
"17467",2,45,11,0.111111111111111
"17468",3,45,11,0
"17469",4,45,11,0
"17470",5,45,11,0.25
"17471",6,45,11,0
"17472",7,45,11,0.166666666666667
"17473",1,45,54,0
"17474",2,45,54,0.111111111111111
"17475",3,45,54,0
"17476",4,45,54,0
"17477",5,45,54,0.2
"17478",6,45,54,0.333333333333333
"17479",7,45,54,0.5
"17480",1,45,3,0
"17481",2,45,3,0
"17482",3,45,3,0
"17483",4,45,3,0
"17484",5,45,3,0
"17485",6,45,3,0
"17486",7,45,3,0
"17487",1,45,49,0
"17488",2,45,49,0
"17489",3,45,49,0.25
"17490",4,45,49,0
"17491",5,45,49,0.25
"17492",6,45,49,0
"17493",7,45,49,0.5
"17494",1,54,24,0.25
"17495",2,54,24,0
"17496",3,54,24,0
"17497",4,54,24,0.25
"17498",5,54,24,0.25
"17499",6,54,24,0.25
"17500",7,54,24,0
"17501",1,54,7,0.4
"17502",2,54,7,0.125
"17503",3,54,7,0.25
"17504",4,54,7,0.25
"17505",5,54,7,0.25
"17506",6,54,7,0.25
"17507",7,54,7,0.6
"17508",1,54,40,0.333333333333333
"17509",2,54,40,0.285714285714286
"17510",3,54,40,0.5
"17511",4,54,40,0.333333333333333
"17512",5,54,40,0.333333333333333
"17513",6,54,40,0.25
"17514",7,54,40,0.333333333333333
"17515",1,54,67,0.375
"17516",2,54,67,0.5
"17517",3,54,67,0.625
"17518",4,54,67,0.2
"17519",5,54,67,0.75
"17520",6,54,67,0.5
"17521",7,54,67,0.75
"17522",1,54,50,0.25
"17523",2,54,50,0.5
"17524",3,54,50,0.333333333333333
"17525",4,54,50,0.25
"17526",5,54,50,0.5
"17527",6,54,50,0.25
"17528",7,54,50,0.5
"17529",1,54,6,0.333333333333333
"17530",2,54,6,0.142857142857143
"17531",3,54,6,0.125
"17532",4,54,6,0.4
"17533",5,54,6,0
"17534",6,54,6,0.5
"17535",7,54,6,0.25
"17536",1,54,58,0
"17537",2,54,58,0.4
"17538",3,54,58,0.5
"17539",4,54,58,0.5
"17540",5,54,58,0.25
"17541",6,54,58,0.25
"17542",7,54,58,0.25
"17543",1,54,66,0.333333333333333
"17544",2,54,66,0.6
"17545",3,54,66,0.333333333333333
"17546",4,54,66,0.6
"17547",5,54,66,0.5
"17548",6,54,66,0.714285714285714
"17549",7,54,66,0.6
"17550",1,54,47,0.4
"17551",2,54,47,0.25
"17552",3,54,47,0.75
"17553",4,54,47,0.75
"17554",5,54,47,0.25
"17555",6,54,47,0.5
"17556",7,54,47,0.2
"17557",1,54,19,0.4
"17558",2,54,19,0.25
"17559",3,54,19,0.5
"17560",4,54,19,0.25
"17561",5,54,19,0.4
"17562",6,54,19,0.25
"17563",7,54,19,0.285714285714286
"17564",1,54,27,0.4
"17565",2,54,27,0.181818181818182
"17566",3,54,27,0.4
"17567",4,54,27,0.25
"17568",5,54,27,0.25
"17569",6,54,27,0.6
"17570",7,54,27,0.166666666666667
"17571",1,54,26,0.142857142857143
"17572",2,54,26,0.1
"17573",3,54,26,0.25
"17574",4,54,26,0.2
"17575",5,54,26,0.111111111111111
"17576",6,54,26,0.111111111111111
"17577",7,54,26,0
"17578",1,54,62,0.6
"17579",2,54,62,0
"17580",3,54,62,0
"17581",4,54,62,1
"17582",5,54,62,0.6
"17583",6,54,62,0.166666666666667
"17584",7,54,62,0.2
"17585",1,54,68,0.25
"17586",2,54,68,0.5
"17587",3,54,68,0.5
"17588",4,54,68,0.25
"17589",5,54,68,0.5
"17590",6,54,68,0.75
"17591",7,54,68,0.75
"17592",1,54,42,0.6
"17593",2,54,42,0.5
"17594",3,54,42,0.75
"17595",4,54,42,0.5
"17596",5,54,42,0.5
"17597",6,54,42,0.5
"17598",7,54,42,0.5
"17599",1,54,12,0
"17600",2,54,12,0.142857142857143
"17601",3,54,12,0
"17602",4,54,12,0.2
"17603",5,54,12,0.125
"17604",6,54,12,0.125
"17605",7,54,12,0.25
"17606",1,54,69,0.166666666666667
"17607",2,54,69,0.4
"17608",3,54,69,0
"17609",4,54,69,0
"17610",5,54,69,0.5
"17611",6,54,69,0.25
"17612",7,54,69,0.25
"17613",1,54,73,0
"17614",2,54,73,0.5
"17615",3,54,73,0.25
"17616",4,54,73,0.75
"17617",5,54,73,0.4
"17618",6,54,73,0.25
"17619",7,54,73,0.2
"17620",1,54,44,0.5
"17621",2,54,44,0.5
"17622",3,54,44,0.25
"17623",4,54,44,0.5
"17624",5,54,44,0.5
"17625",6,54,44,0.4
"17626",7,54,44,0.5
"17627",1,54,10,0
"17628",2,54,10,0.5
"17629",3,54,10,0.25
"17630",4,54,10,0.2
"17631",5,54,10,0
"17632",6,54,10,0.25
"17633",7,54,10,0.25
"17634",1,54,41,0.4
"17635",2,54,41,0.4
"17636",3,54,41,0.4
"17637",4,54,41,0.5
"17638",5,54,41,0.75
"17639",6,54,41,0.25
"17640",7,54,41,0.166666666666667
"17641",1,54,70,0.4
"17642",2,54,70,0.5
"17643",3,54,70,0.4
"17644",4,54,70,0.5
"17645",5,54,70,0.25
"17646",6,54,70,0.5
"17647",7,54,70,0.8
"17648",1,54,48,0.2
"17649",2,54,48,0.5
"17650",3,54,48,0.5
"17651",4,54,48,0.25
"17652",5,54,48,0.75
"17653",6,54,48,0
"17654",7,54,48,0.75
"17655",1,54,8,0.0952380952380952
"17656",2,54,8,0.1
"17657",3,54,8,0.25
"17658",4,54,8,0
"17659",5,54,8,0
"17660",6,54,8,0.166666666666667
"17661",7,54,8,0
"17662",1,54,9,0.142857142857143
"17663",2,54,9,0.166666666666667
"17664",3,54,9,0.285714285714286
"17665",4,54,9,0
"17666",5,54,9,0.333333333333333
"17667",6,54,9,0.25
"17668",7,54,9,0.25
"17669",1,54,25,0.285714285714286
"17670",2,54,25,0.166666666666667
"17671",3,54,25,0.285714285714286
"17672",4,54,25,0.166666666666667
"17673",5,54,25,0.2
"17674",6,54,25,0.285714285714286
"17675",7,54,25,0
"17676",1,54,20,0.428571428571429
"17677",2,54,20,0.285714285714286
"17678",3,54,20,0
"17679",4,54,20,0
"17680",5,54,20,0
"17681",6,54,20,0.25
"17682",7,54,20,0
"17683",1,54,17,0.833333333333333
"17684",2,54,17,0.2
"17685",3,54,17,0.166666666666667
"17686",4,54,17,0.25
"17687",5,54,17,0.2
"17688",6,54,17,0.5
"17689",7,54,17,0
"17690",1,54,51,0
"17691",2,54,51,0
"17692",3,54,51,0.142857142857143
"17693",4,54,51,0.6
"17694",5,54,51,0.75
"17695",6,54,51,0.5
"17696",7,54,51,0.5
"17697",1,54,55,0
"17698",2,54,55,0.125
"17699",3,54,55,0.111111111111111
"17700",4,54,55,0
"17701",5,54,55,0.111111111111111
"17702",6,54,55,0.166666666666667
"17703",7,54,55,0
"17704",1,54,64,0.25
"17705",2,54,64,0.6
"17706",3,54,64,0.666666666666667
"17707",4,54,64,0.555555555555556
"17708",5,54,64,0.4
"17709",6,54,64,0.5
"17710",7,54,64,0.75
"17711",1,54,72,0
"17712",2,54,72,0.4
"17713",3,54,72,0.25
"17714",4,54,72,0.25
"17715",5,54,72,0.75
"17716",6,54,72,0
"17717",7,54,72,0.75
"17718",1,54,43,0.25
"17719",2,54,43,0.5
"17720",3,54,43,0.25
"17721",4,54,43,0.285714285714286
"17722",5,54,43,0.6
"17723",6,54,43,0.25
"17724",7,54,43,0.142857142857143
"17725",1,54,1,0.75
"17726",2,54,1,0.2
"17727",3,54,1,0.4
"17728",4,54,1,0
"17729",5,54,1,0.333333333333333
"17730",6,54,1,0.4
"17731",7,54,1,0.5
"17732",1,54,18,0.142857142857143
"17733",2,54,18,0.125
"17734",3,54,18,0.25
"17735",4,54,18,0.25
"17736",5,54,18,0.25
"17737",6,54,18,0.25
"17738",7,54,18,0.4
"17739",1,54,53,0.142857142857143
"17740",2,54,53,0.5
"17741",3,54,53,0.25
"17742",4,54,53,0.166666666666667
"17743",5,54,53,0.75
"17744",6,54,53,0.25
"17745",7,54,53,0.2
"17746",1,54,52,0.4
"17747",2,54,52,0.428571428571429
"17748",3,54,52,0.285714285714286
"17749",4,54,52,0
"17750",5,54,52,0.5
"17751",6,54,52,0.4
"17752",7,54,52,0.25
"17753",1,54,2,0.142857142857143
"17754",2,54,2,0
"17755",3,54,2,0
"17756",4,54,2,0
"17757",5,54,2,0.5
"17758",6,54,2,0.5
"17759",7,54,2,0
"17760",1,54,61,0
"17761",2,54,61,0.428571428571429
"17762",3,54,61,0
"17763",4,54,61,0.142857142857143
"17764",5,54,61,0.571428571428571
"17765",6,54,61,0.333333333333333
"17766",7,54,61,0
"17767",1,54,74,0.8
"17768",2,54,74,0
"17769",3,54,74,0.428571428571429
"17770",4,54,74,0.5
"17771",5,54,74,0
"17772",6,54,74,0.5
"17773",7,54,74,0.5
"17774",1,54,63,0.272727272727273
"17775",2,54,63,0.181818181818182
"17776",3,54,63,0.272727272727273
"17777",4,54,63,0.333333333333333
"17778",5,54,63,0.375
"17779",6,54,63,0.428571428571429
"17780",7,54,63,0.5
"17781",1,54,57,0.5
"17782",2,54,57,0.25
"17783",3,54,57,0.5
"17784",4,54,57,0.5
"17785",5,54,57,0.25
"17786",6,54,57,0.4
"17787",7,54,57,0
"17788",1,54,71,1
"17789",2,54,71,0.75
"17790",3,54,71,0.285714285714286
"17791",4,54,71,0.5
"17792",5,54,71,0.4
"17793",6,54,71,0.4
"17794",7,54,71,0.2
"17795",1,54,56,0
"17796",2,54,56,0.222222222222222
"17797",3,54,56,0.666666666666667
"17798",4,54,56,0.142857142857143
"17799",5,54,56,0.25
"17800",6,54,56,0.4
"17801",7,54,56,0.142857142857143
"17802",1,54,15,0.222222222222222
"17803",2,54,15,0
"17804",3,54,15,0.0714285714285714
"17805",4,54,15,0.142857142857143
"17806",5,54,15,0.285714285714286
"17807",6,54,15,0
"17808",7,54,15,0.25
"17809",1,54,13,0.222222222222222
"17810",2,54,13,0.5
"17811",3,54,13,0.2
"17812",4,54,13,0.4
"17813",5,54,13,0.75
"17814",6,54,13,0.5
"17815",7,54,13,0.25
"17816",1,54,65,0.6
"17817",2,54,65,0.833333333333333
"17818",3,54,65,0.666666666666667
"17819",4,54,65,0
"17820",5,54,65,0.2
"17821",6,54,65,0.5
"17822",7,54,65,0.5
"17823",1,54,11,0
"17824",2,54,11,0.111111111111111
"17825",3,54,11,0.25
"17826",4,54,11,0.25
"17827",5,54,11,0.25
"17828",6,54,11,0.5
"17829",7,54,11,0.333333333333333
"17830",1,54,45,0.6
"17831",2,54,45,0.333333333333333
"17832",3,54,45,0.333333333333333
"17833",4,54,45,0.25
"17834",5,54,45,0.4
"17835",6,54,45,0.5
"17836",7,54,45,0.4
"17837",1,54,3,0
"17838",2,54,3,0
"17839",3,54,3,0.142857142857143
"17840",4,54,3,0
"17841",5,54,3,0
"17842",6,54,3,0.111111111111111
"17843",7,54,3,0
"17844",1,54,49,0
"17845",2,54,49,0
"17846",3,54,49,0.5
"17847",4,54,49,0.6
"17848",5,54,49,0.25
"17849",6,54,49,0.142857142857143
"17850",7,54,49,0.25
"17851",1,3,24,0
"17852",2,3,24,0
"17853",3,3,24,0
"17854",4,3,24,0
"17855",5,3,24,0
"17856",6,3,24,0
"17857",7,3,24,0
"17858",1,3,7,0.2
"17859",2,3,7,0.25
"17860",3,3,7,0
"17861",4,3,7,0
"17862",5,3,7,0.25
"17863",6,3,7,0
"17864",7,3,7,0
"17865",1,3,40,0.333333333333333
"17866",2,3,40,0.428571428571429
"17867",3,3,40,0.125
"17868",4,3,40,0.166666666666667
"17869",5,3,40,0.166666666666667
"17870",6,3,40,0.125
"17871",7,3,40,0.166666666666667
"17872",1,3,67,0.375
"17873",2,3,67,0
"17874",3,3,67,0
"17875",4,3,67,0
"17876",5,3,67,0
"17877",6,3,67,0
"17878",7,3,67,0
"17879",1,3,50,0
"17880",2,3,50,0
"17881",3,3,50,0.166666666666667
"17882",4,3,50,0
"17883",5,3,50,0
"17884",6,3,50,0.25
"17885",7,3,50,0
"17886",1,3,6,0.333333333333333
"17887",2,3,6,0.571428571428571
"17888",3,3,6,0.25
"17889",4,3,6,0
"17890",5,3,6,0.428571428571429
"17891",6,3,6,0.25
"17892",7,3,6,0.5
"17893",1,3,58,0
"17894",2,3,58,0
"17895",3,3,58,0
"17896",4,3,58,0
"17897",5,3,58,0.25
"17898",6,3,58,0
"17899",7,3,58,0
"17900",1,3,66,0
"17901",2,3,66,0
"17902",3,3,66,0.166666666666667
"17903",4,3,66,0
"17904",5,3,66,0
"17905",6,3,66,0.142857142857143
"17906",7,3,66,0
"17907",1,3,47,0
"17908",2,3,47,0
"17909",3,3,47,0
"17910",4,3,47,0.25
"17911",5,3,47,0
"17912",6,3,47,0.25
"17913",7,3,47,0
"17914",1,3,19,0.2
"17915",2,3,19,0
"17916",3,3,19,0.25
"17917",4,3,19,0
"17918",5,3,19,0.2
"17919",6,3,19,0
"17920",7,3,19,0.142857142857143
"17921",1,3,27,0
"17922",2,3,27,0.363636363636364
"17923",3,3,27,0.2
"17924",4,3,27,0.25
"17925",5,3,27,0.375
"17926",6,3,27,0.2
"17927",7,3,27,0.5
"17928",1,3,26,0.285714285714286
"17929",2,3,26,0.6
"17930",3,3,26,0.25
"17931",4,3,26,0.3
"17932",5,3,26,0.111111111111111
"17933",6,3,26,0.111111111111111
"17934",7,3,26,0.25
"17935",1,3,62,0.2
"17936",2,3,62,0.25
